Sam,Collection date,Collection month,Individual ID,Age,Species = grey seal,Sex,How it was found,Cause of death,"County, see https://sv.wikipedia.org/wiki/L%C3%A4nsbokstav ","Sea area: BV= Bothnian Bay, BH= Bothnian Sea, EÖ= Main Baltic Proper, VH= Swedish West coast",,Autopsy date,Weight,Length,Blubber thickness,Status of the uterus,,Pregnant (x) or not (0),PS,CA,,Pregnancy status,,Fetus length from nose to tail,Fetus crown-rump length
Fyndår,Fynddatum,Fyndmånad,Nr,Ålder (formel),Art,Kön,Fyndomständighet,Dödsorsak,Län,Havsområde BV BH EÖ VH,Hel kropp 0/x,Undersökningsdatum,Kroppsvikt kg,Kroppslängd cm,Späck (mm),Uterusstatus,Uterus/Sten/Ockl/Leio,Dräktig 0/x,Placentaärr,CA,CL,Dräktighetsstatus HELCOM,Postpartum dräktig HELCOM,Foster längd (cm) nossvans,Foster längd (cm) crownrump
2020,30/09/2020,9,A2020/05559,2,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,01/10/2020,65,172,35,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,30/09/2020,9,A2020/05560,0,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,02/10/2020,40,125,45,,,,,,,,,,
2020,30/09/2020,9,A2020/05561,2,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,02/10/2020,50,160,50,,,,,,,,,,
2020,30/09/2020,9,A2020/05562,1,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,02/10/2020,45,135,50,Juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2016,28/02/2016,2,A2020/05591,4,Gråsäl,Hane,Jakt,Skjuten,N,VH,0,09/10/2020,60,155,60,,,,,,,,,,
2019,04/08/2019,8,A2020/05597,2,Gråsäl,Hona,Jakt,Skjuten,H,EÖ,0,09/10/2020,80,143,36,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,04/08/2019,8,A2020/05626,9,Gråsäl,Hane,Jakt,Skjuten,I,EÖ,0,19/10/2020,138,185,37,,,,,,,,,,
2019,02/08/2019,8,A2020/05632,0,Gråsäl,Hane,Jakt,Skjuten,I,EÖ,0,19/10/2020,,114,37,,,,,,,,,,
2020,28/09/2020,9,A2020/05633,0,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,21/10/2020,,128,20,,,,,,,,,,
2020,08/09/2020,9,A2020/05634,2,Gråsäl,Hane,Strandad,,X,BH,0,21/10/2020,,166,30,,,,,,,,,,
2020,02/09/2020,9,A2020/05635,25,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,21/10/2020,,186,15,,,,,,,,,,
2020,06/09/2020,9,A2020/05636,0,Gråsäl,Hona,Jakt,Skjuten,x,BH,0,21/10/2020,,128,20,juvenil,0,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,14/09/2020,9,A2020/05637,3,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,22/10/2020,,156,20,,,,,,,,,,
2020,06/09/2020,9,A2020/05638,2,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,22/10/2020,,133,30,,,,,,,,,,
2020,02/09/2020,9,A2020/05639,4,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,22/10/2020,,143,30,juvenil,0,0,Nej,Nej,Ja,Ej dräktig,Juvenil uterus,,
2020,06/09/2020,9,A2020/05640,10,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,22/10/2020,,158,50,Parous,0,x,Ja,Ja,Ja,Dräktig,PP placentaärr+CA,,4.7
2020,02/09/2020,9,A2020/05706,4,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,27/10/2020,,151,40,juvenil,0,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,09/09/2020,9,A2020/05707,3,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,27/10/2020,,156,30,,,,,,,,,,
2020,22/09/2020,9,A2020/05708,21,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,29/10/2020,,181,10,,,,,,,,,,
2019,04/08/2019,8,A2020/05740,1,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,02/11/2020,80,141,40,,,,,,,,,,
2019,04/08/2019,8,A2020/05741,29,Gråsäl,Hona,Jakt,Skjuten,H,EÖ,0,03/11/2020,150,196,45,Multiparous,0,0,Nej,Ja,Ja,Ej dräktig,,,
2019,05/08/2019,8,A2020/05742,6,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,03/11/2020,,171,30,,,,,,,,,,
2018,02/08/2018,8,A2020/05743,25,Gråsäl,Hane,Jakt,Skjuten,M,EÖ,0,05/11/2020,200,250,30,,,,,,,,,,
2019,01/08/2019,8,A2020/05744,16,Gråsäl,Hane,Jakt,Skjuten,M,EÖ,0,06/11/2020,100,200,20,,,,,,,,,,
2020,19/09/2020,9,A2020/05748,36,Gråsäl,Hona,Strandad,,M,EÖ,0,02/11/2020,67,157.5,30,multiparous,myom,,Nej,Nej,Nej,Preimplantationsperiod,Ej PP tecken (kvar),,
2020,07/09/2020,9,A2020/05782,1,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,09/11/2020,51,134,50,,,,,,,,,,
2018,07/08/2018,8,A2020/05783,28,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,13/11/2020,130,220,25,,,,,,,,,,
2019,01/08/2019,8,A2020/05838,0,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,17/11/2020,34,104,28,,,,,,,,,,
2019,01/08/2019,8,A2020/05839,0,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,17/11/2020,33,109,40,,,,,,,,,,
2019,01/08/2019,8,A2020/05841,1,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,17/11/2020,44,120,35,,,,,,,,,,
2019,03/08/2019,8,A2020/05842,4,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,18/11/2020,,163,50,Parous,,x,Nej,Nej,Ja,Dräktig,,12.1,
2019,11/09/2019,9,A2020/05843,13,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,18/11/2020,,161,80,Parous,,x,Nej,Nej,Ja,Dräktig,,21.5,
2019,02/08/2019,8,A2020/05844,5,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,18/11/2020,95,165,50,Parous,,x,Nej,Nej,Ja,Dräktig,,5.8,
2019,07/08/2019,8,A2020/05845,24,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,19/11/2020,,173,45,Parous,,0,Ja,Nej,Nej,Ej dräktig,,,
2019,02/08/2019,8,A2020/05846,2,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,19/11/2020,40,134,28,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,08/08/2019,8,A2020/05847,2,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,20/11/2020,48,136,45,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,08/08/2019,8,A2020/05848,0,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,20/11/2020,35,117,35,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,08/08/2019,8,A2020/05849,0,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,20/11/2020,34,115,40,,,,,,,,,,
2019,03/08/2019,8,A2020/05850,6,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,20/11/2020,,170,60,Parous,,x,Nej,Nej,Ja,Dräktig,,,9.8
2016,04/09/2016,9,A2020/05853,2,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,24/11/2020,90,153,30,juvenil,0,0,Nej,Organ saknas,Organ saknas,Juvenil,Juvenil uterus,,
2016,07/08/2016,8,A2020/05854,1,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,25/11/2020,85,150,25,,,,,,,,,,
2016,07/08/2016,8,A2020/05855,3,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,25/11/2020,120,126,30,,,,,,,,,,
2018,29/08/2018,8,A2020/05856,18,Gråsäl,Hane,Jakt,Skjuten,I,EÖ,0,24/11/2020,,210,30,,,,,,,,,,
2016,06/08/2016,8,A2020/05857,3,Gråsäl,Hona,Jakt ,Skjuten,BD,BV,0,25/11/2020,100,120,55,,,,Organ saknas,Organ saknas,Organ saknas,Organ saknas/ej bedömt,,,
2016,03/09/2016,9,A2020/05858,2,Gråsäl,?,Jakt,Skjuten,BD,BV,0,25/11/2020,80,140,30,,,,Organ saknas,Organ saknas,Organ saknas,Organ saknas/ej bedömt,,,
2019,05/08/2019,8,A2020/05859,0,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,27/11/2020,,122,30,,,,,,,,,,
2019,04/08/2019,8,A2020/05860,13,Gråsäl,Hane,Jakt,Skjuten,M,EÖ,0,30/11/2020,150,200,40,,,,,,,,,,
2019,01/08/2019,8,A2020/05861,12,Gråsäl,Hona,Jakt,Skjuten,M,EÖ,0,01/12/2020,110,175,40,Dräktig,0,x,Ja,Ja,Ja,Dräktig,PP placentaärr+CA,8.4,
2019,02/08/2019,8,A2020/05862,9,Gråsäl,Hane,Jakt,Skjuten,M,EÖ,0,01/12/2020,120,187,55,,,,,,,,,,
2019,04/08/2019,8,A2020/05863,16,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,02/12/2020,150,172,35,,,,,,,,,,
2019,04/08/2019,8,A2020/05864,1,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,02/12/2020,70,121,20,,,,,,,,,,
2020,20/11/2020,11,A2020/05865,#N/A,Gråsäl,Hona,(Moder) Strandad,(moder) skjuten,O,VH,x,26/11/2020,10.7,88,9,,,,,,,Juvenil,,,
2020,20/11/2020,11,A2020/05878,24,Gråsäl,Hona,Strandad,Skjuten,O,VH,x,26/11/2020,166,181,55,dräktig,,x,Nej,Nej,Ja,Dräktig,,88,
2019,04/08/2019,4,A2020/05884,15,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,04/12/2020,,162,70,Multiparous,,x,Nej,Ja,Ja,Dräktig,PP CA,,
2019,04/08/2019,8,A2020/05885,6,Gråsäl,Hane,Jakt,Skjuten,M,EÖ,0,04/12/2020,140,185,55,,,,,,,,,,
2015,14/08/2015,8,A2021/05001,6,Gråsäl,Hona,Jakt,Skjuten,H,EÖ,0,05/01/2021,103,165,50,Parous,,x,Ja,Nej,Ja,Dräktig,,10.5,
2020,15/09/2020,9,A2021/05002,1,Gråsäl,Hane,Jakt,Skjuten,K,EÖ,0,07/01/2021,45,120,40,,,,,,,,,,
2020,30/10/2020,10,A2021/05003,4,Gråsäl,Hona,Jakt,Skjuten,E,EÖ,0,07/01/2021,58,140,40,Juvenil,,0,Nej,Nej,Nej,Juvenil,,,
2020,19/09/2020,9,A2021/05005,20,Gråsäl,Hona,Jakt,Skjuten,x,BH,0,07/01/2021,,178.5,26,Parous,,0,Nej,Nej,Ja,Ej dräktig,,,
2020,09/11/2020,11,A2021/05006,6,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,07/01/2021,135,155,55,,,,,,,,,,
2019,21/08/2019,8,A2021/05011,0,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,12/01/2021,,124,35,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,04/08/2019,8,A2021/05012,3,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,12/01/2021,,138,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,10/08/2019,8,A2021/05013,0,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,12/01/2021,,125,40,,,,,,,,,,
2019,05/08/2019,8,A2021/05014,3,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,12/01/2021,,137,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2018,22/04/2018,4,A2021/05015,0,Gråsäl,Hane,Fiskeredskap,,H,EÖ,0,12/01/2021,19,101,20,,,,,,,,,,
2019,10/08/2019,8,A2021/05016,12,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,12/01/2021,,169,30,Parous,,0,Ja,Nej,Ja,Ej dräktig,,,
2019,27/08/2019,8,A2021/05017,3,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,12/01/2021,,147,50,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,10/08/2019,8,A2021/05018,3,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,13/01/2021,,156,50,,,,,,,,,,
2019,26/09/2019,9,A2021/05019,3,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,13/01/2021,,162,40,,,,,,,,,,
2019,05/08/2019,8,A2021/05020,4,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,13/01/2021,,159,30,,,,,,,,,,
2019,02/08/2019,8,A2021/05021,2,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,14/01/2021,54,137,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,02/08/2019,8,A2021/05022,1,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,14/01/2021,43,128,50,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,03/08/2019,8,A2021/05029,1,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,14/01/2021,43,132,35,,,,,,,,,,
2019,27/08/2019,8,A2021/05030,9,Gråsäl,Hona,Jakt,Skjuten,C,EÖ,0,14/01/2021,,167,60,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),14.2,
2019,31/08/2019,8,A2021/05031,30,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,25/01/2021,,177,45,Parous,,0,Nej,Nej,Nej,Ej dräktig,Ej PP tecken (kvar),,
2019,08/08/2019,8,A2021/05032,4,Gråsäl,Hona,Jakt,Skjuten,C,EÖ,0,14/01/2021,,137,45,Parous,,0,Nej,Nej,Ja,Ej dräktig,Ej PP tecken (kvar),,
2019,02/08/2019,8,A2021/05033,1,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,14/01/2021,44,135,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2017,03/10/2017,10,A2021/05034,0,Gråsäl,Hona,Fiskeredskap,,H,EÖ,0,14/01/2021,9.2,86.5,0,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,03/08/2019,8,A2021/05035,0,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,15/01/2021,26,114,35,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,03/08/2019,8,A2021/05036,9,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,15/01/2021,,178,50,,,,,,,,,,
2019,03/08/2019,8,A2021/05037,6,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,15/01/2021,,170,55,Parous,,x,Nej,Ja,Ja,Dräktig,PP CA,6.5,
2019,03/08/2019,8,A2021/05038,6,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,18/01/2021,,165,55,,,,,,,,,,
2020,16/10/2020,10,A2021/05055,1,Gråsäl,Hona,Jakt,Skjuten,O,VH,0,19/01/2021,35,135,20,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,09/11/2020,11,A2021/05056,24,Gråsäl,Hona,Jakt,Skjuten,E,EÖ,0,20/01/2021,140,150,75,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),63,
2020,03/06/2020,6,A2021/05057,0,Gråsäl,Hona,Fiskeredskap,Piggvargarn,H,EÖ,0,20/01/2021,,110,26,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,29/09/2020,9,A2021/05058,9,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,20/01/2021,,160,60,Parous,,0,Nej,Nej,Ja,Ej dräktig,Ej PP tecken (kvar),,
2020,29/09/2020,9,A2021/05059,6,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,21/01/2021,,180,55,,,,,,,,,,
2020,29/09/2020,9,A2021/05060,4,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,21/01/2021,,155,60,,,,,,,,,,
2020,29/09/2020,9,A2021/05061,13,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,21/01/2021,,177,45,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),11,
2020,15/09/2020,9,A2021/05062,20,Gråsäl,Hona,Jakt,Skjuten,E,EÖ,0,21/01/2021,125,178,80,Parous,,x,Nej,Nej,Ja,Dräktig,,23,
2020,23/09/2020,9,A2021/05063,3,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,27/01/2021,77,142,42,,,,,,,,,,
2019,03/08/2019,8,A2021/05064,6,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,18/01/2021,,175,55,,,,,,,,,,
2019,03/08/2019,8,A2021/05065,9,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,18/01/2021,,183,55,,,,,,,,,,
2019,03/08/2019,8,A2021/05066,2,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,18/01/2021,44,138,40,,,,,,,,,,
2019,08/08/2019,8,A2021/05067,3,Gråsäl,Hona,Jakt,Skjuten,C,EÖ,0,18/01/2021,,147,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,18/10/2020,10,A2021/05069,5,Gråsäl,Hona,Strandad,"Skjuten, trauma",K,EÖ,0,20/01/2021,86,160.5,35,,,0,Nej,Nej,Ja,Ej dräktig,Ej PP tecken (kvar),,
2020,25/09/2020,9,A2021/05070,21,Gråsäl,Hane,Strandad,Utmärglad,X,BH,0,20/01/2021,85,194.6,15,,,,,,,,,,
2019,01/08/2019,8,A2021/05101,3,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,08/02/2021,47,135,35,,,,,,,,,,
2020,08/11/2020,11,A2021/05116,7,Gråsäl,Hona,Jakt,Skjuten,K,EÖ,0,04/02/2021,120,160,60,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),55,
2020,11/11/2020,11,A2021/05117,10,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,04/02/2021,110,189,25,,,,,,,,,,
2021,24/01/2021,1,A2021/05118,11,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,28/01/2021,,200,65,,,,,,,,,,
2021,24/01/2021,1,A2021/05119,4,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,28/01/2021,,142,55,,,,,,,,,,
2020,07/09/2020,9,A2021/05120,1,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,01/02/2021,40,119,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,03/09/2020,9,A2021/05121,0,Gråsäl,Hona,Jakt,Skjuten,E,EÖ,0,01/02/2021,34,134,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,15/09/2020,9,A2021/05122,0,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,01/02/2021,,120,40,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,29/09/2020,9,A2021/05123,12,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,01/02/2021,,168,65,,,,,,,,,,
2020,23/06/2020,6,A2021/05124,0,Gråsäl,Hona,Fiskeredskap,,H,EÖ,0,01/02/2021,,105,25,,,,,,,Organ saknas/ej bedömt,Organ saknas/ej bedömt,,
2020,02/09/2020,10,A2021/05125,0,Gråsäl,Hane,Jakt,Skjuten,C,EÖ,0,04/02/2021,37,122,40,,,,,,,,,,
2020,02/09/2020,9,A2021/05126,0,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,01/02/2021,,122,40,,,,,,,,,,
2020,08/11/2020,11,A2021/05177,#N/A,Gråsäl,Hane,Jakt,Skjuten,K,EÖ,0,04/02/2021,3020,55,0.4,,,,,,,,,,
2020,29/09/2020,9,A2021/05178,2,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,08/02/2021,40,125,45,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,02/09/2020,9,A2021/05179,#N/A,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,10/02/2021,36,116,30,,,,,,,,,,
2020,01/09/2020,9,A2021/05180,0,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,10/02/2021,39,119,38,,,,,,,,,,
2020,02/09/2020,9,A2021/05181,0,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,09/02/2021,42,127,40,,,,,,,,,,
2020,02/09/2020,9,A2021/05182,2,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,09/02/2021,46,132,25,,,,,,,,,,
2020,08/10/2020,10,A2021/05183,0,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,09/02/2021,44,123,45,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,01/09/2020,9,A2021/05184,0,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,09/02/2021,41,138,42,,,,,,,,,,
2019,07/08/2019,8,A2021/05185,0,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,08/02/2021,36,110,35,,,,,,,,,,
2019,02/08/2019,8,A2021/05186,2,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,08/02/2021,37,122,30,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,07/09/2020,9,A2021/05197,3,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,10/02/2021,68,145,45,,,,,,,,,,
2020,29/09/2020,9,A2021/05198,7,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,11/02/2021,,152,80,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),37.8,
2020,15/09/2020,9,A2021/05200,4,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,11/02/2021,,175,50,,,,,,,,,,
2020,24/09/2020,9,A2021/05201,3,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,10/02/2021,,139,48,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,02/09/2020,9,A2021/05202,0,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,10/02/2021,35,122,40,,,,,,,,,,
2020,01/09/2020,9,A2021/05203,8,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,10/02/2021,76,157,25,,,,,,,,,,
2020,01/09/2020,9,A2021/05205,0,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,11/02/2021,28,105,45,,,,,,,,,,
2020,01/09/2020,9,A2021/05206,0,Gråsäl,Hane,Jakt,Skjuten,C,EÖ,0,11/02/2021,60,110,24,,,,,,,,,,
2020,24/09/2020,9,A2021/05207,8,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,15/02/2021,,193,65,,,,,,,,,,
2020,29/09/2020,9,A2021/05208,11,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,15/02/2021,,159,60,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),25.5,
2020,02/09/2020,9,A2021/05209,17,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,15/02/2021,,175,50,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),,
2020,02/09/2020,9,A2021/05210,3,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,15/02/2021,55,132,45,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2020,01/09/2020,9,A2021/05211,4,Gråsäl,Hane,Jakt,Skjuten,K,EÖ,0,15/02/2021,120,170,50,,,,,,,,,,
2020,02/09/2020,9,A2021/05212,4,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,17/02/2021,,156,50,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,27/09/2019,9,A2021/05213,5,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,25/02/2021,,145,Ej angivet (35 på medskickat späck),Juvenil,,0,Nej,Nej,Ja,Ej dräktig,Juvenil uterus,,
2020,29/09/2020,9,A2021/05214,16,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,02/03/2021,,175,70,Parous,,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),31.9,
2020,15/09/2020,9,A2021/05263,5,Gråsäl,Hona,Jakt,Skjuten,M,EÖ,0,08/06/2021,70,130,30,Parous,,x,Ja,Nej,Ja,Dräktig,,24,
2014,03/12/2014,12,A2021/05264,#N/A,Gråsäl,Hona,Jakt,Skjuten,BD,BV,x,01/06/2021,3.13,56,,,,,,,,Juvenil,Juvenil uterus,,
2021,29/04/2021,4,A2021/05529,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,27/05/2021,30.3,111,30,,,,,,,,,,
2021,29/04/2021,4,A2021/05532,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,28/05/2021,30,109,25,,,,,,,,,,
2021,29/04/2021,4,A2021/05533,0,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,28/05/2021,27.8,101,28,Juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,07/08/2019,8,A2021/05547,19,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,15/06/2021,110,156,35,Parous,0,x,Nej,Ja,Ja,Dräktig,PP CA,13.8,
2019,07/08/2019,8,A2021/05555,2,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,18/06/2021,50,114,30,,,,,,,,,,
2019,06/08/2019,8,A2021/05556,13,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,06/08/2021,,,,Parous,0,x,Nej,Ja,Ja,Dräktig,PP CA,,0.22
2019,06/08/2019,8,A2021/05557,0,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,17/06/2021,45,112,30,Juvenil,0,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,07/08/2019,8,A2021/05558,0,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,15/06/2021,40,105,25,Juvenil,0,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2019,07/08/2019,8,A2021/05559,8,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,15/06/2021,,,,Parous,0,x,Nej,Nej,Ja,Dräktig,Ej PP tecken (kvar),7,
2020,18/09/2020,9,A2021/05566,10,Gråsäl,Hane,Jakt,Skjuten,M,EÖ,0,22/06/2021,130,200,30,,,,,,,,,,
2021,20/04/2021,4,A2021/05567,0,Gråsäl,Hona,Fiskeredskap,Drunkning,BD,BV,x,20/04/2021,10.13,86.5,5,Juvenil,0,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2021,06/09/2021,9,A2021/05994,5,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,09/09/2021,,166,50,,,,,,,,,,
2020,20/09/2020,9,A2021/05004,0,Gråsäl,Hane,Jakt,Skjuten,K,EÖ,0,07/01/2021,40,120,35,,,,,,,,,,
1999,19990527,5,C1999/05014,#N/A,Gråsäl,Hona,Fiskeredskap,"Drunkning, öringsnät",C,BH,x,20000414,26.5,98,30,,0,0,,,,Juvenil,,,
2002,16/03/2002,3,C2002/05003,#N/A,Gråsäl,Hona,Strandad,Svält/trauma,AB,EÖ,x,09/09/2004,11.1,91.5,7,juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2002,16/03/2002,3,C2002/05004,#N/A,Gråsäl,Hane,Strandad,Utmärglad/trauma,AB,EÖ,x,09/09/2004,13.4,100,2,,,,,,,,,,
2002,20020509,5,C2002/05043,#N/A,Gråsäl,Hona,Jakt,"Avlysningsjakt, skjuten",AC,BV,0,20020516,,143,45,,0,0,,,Ja,Preimplantationsperiod,,,
